image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0000_normal.png,normal_grey,texture_0000_normal.png,-0.0020751953125,-0.0032958984375,0.242919921875,0.2449951171875,0.2423095703125,0.24560546875,low,low,low_low,-0.13934426229508196,-0.3698630136986301,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0001_normal.png,normal_grey,texture_0001_normal.png,-0.00634765625,-0.001708984375,0.2415771484375,0.2479248046875,0.243896484375,0.24560546875,low,low,low_low,-0.4262295081967213,-0.1917808219178082,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0002_normal.png,normal_grey,texture_0002_normal.png,-0.007080078125,-0.00146484375,0.268798828125,0.27587890625,0.271728515625,0.273193359375,low,low,low_low,-0.47540983606557374,-0.1643835616438356,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0003_normal.png,normal_grey,texture_0003_normal.png,-0.00537109375,-0.00244140625,0.26220703125,0.267578125,0.263671875,0.26611328125,low,low,low_low,-0.36065573770491804,-0.273972602739726,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0004_normal.png,normal_grey,texture_0004_normal.png,-0.0048828125,-0.0029296875,0.265625,0.2705078125,0.2666015625,0.26953125,low,low,low_low,-0.32786885245901637,-0.3287671232876712,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0005_normal.png,normal_grey,texture_0005_normal.png,-0.0035400390625,-0.0042724609375,0.2452392578125,0.248779296875,0.244873046875,0.2491455078125,low,low,low_low,-0.23770491803278687,-0.4794520547945205,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0006_normal.png,normal_grey,texture_0006_normal.png,-0.003662109375,-0.006591796875,0.253173828125,0.2568359375,0.251708984375,0.25830078125,low,low,low_low,-0.2459016393442623,-0.7397260273972602,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0007_normal.png,normal_grey,texture_0007_normal.png,-0.0087890625,-0.00341796875,0.2431640625,0.251953125,0.245849609375,0.249267578125,low,low,low_low,-0.5901639344262295,-0.3835616438356164,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0009_normal.png,normal_grey,texture_0009_normal.png,-0.00537109375,-0.00146484375,0.249267578125,0.254638671875,0.251220703125,0.252685546875,low,low,low_low,-0.36065573770491804,-0.1643835616438356,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0010_normal.png,normal_grey,texture_0010_normal.png,-0.0050048828125,-0.006591796875,0.2496337890625,0.254638671875,0.248779296875,0.25537109375,low,low,low_low,-0.3360655737704918,-0.7397260273972602,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0011_normal.png,normal_grey,texture_0011_normal.png,-0.00537109375,0.001708984375,0.262451171875,0.267822265625,0.265869140625,0.26416015625,low,high,low_high,-0.36065573770491804,0.1917808219178082,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0012_normal.png,normal_grey,texture_0012_normal.png,-0.00048828125,-0.007080078125,0.255859375,0.25634765625,0.252685546875,0.259765625,low,low,low_low,-0.03278688524590164,-0.7945205479452054,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0013_normal.png,normal_grey,texture_0013_normal.png,-0.0057373046875,-0.0042724609375,0.22216796875,0.2279052734375,0.222900390625,0.2271728515625,low,low,low_low,-0.38524590163934425,-0.4794520547945205,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0014_normal.png,normal_grey,texture_0014_normal.png,-0.00341796875,-0.00537109375,0.2403564453125,0.2437744140625,0.2393798828125,0.2447509765625,low,low,low_low,-0.22950819672131148,-0.6027397260273972,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0015_normal.png,normal_grey,texture_0015_normal.png,-0.001708984375,-0.001220703125,0.23095703125,0.232666015625,0.231201171875,0.232421875,low,low,low_low,-0.11475409836065574,-0.136986301369863,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0016_normal.png,normal_grey,texture_0016_normal.png,-0.00244140625,-0.00341796875,0.2337646484375,0.2362060546875,0.2332763671875,0.2366943359375,low,low,low_low,-0.16393442622950818,-0.3835616438356164,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0018_normal.png,normal_grey,texture_0018_normal.png,-0.0023193359375,-0.0030517578125,0.244140625,0.2464599609375,0.2437744140625,0.246826171875,low,low,low_low,-0.1557377049180328,-0.3424657534246575,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0019_normal.png,normal_grey,texture_0019_normal.png,-0.0081787109375,-0.003173828125,0.2362060546875,0.244384765625,0.23876953125,0.241943359375,low,low,low_low,-0.5491803278688525,-0.3561643835616438,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0020_normal.png,normal_grey,texture_0020_normal.png,-0.005859375,-0.00537109375,0.259521484375,0.265380859375,0.259765625,0.26513671875,low,low,low_low,-0.39344262295081966,-0.6027397260273972,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0021_normal.png,normal_grey,texture_0021_normal.png,-0.00439453125,-0.00634765625,0.237060546875,0.241455078125,0.236083984375,0.242431640625,low,low,low_low,-0.29508196721311475,-0.7123287671232876,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0022_normal.png,normal_grey,texture_0022_normal.png,-0.003173828125,-0.002685546875,0.254638671875,0.2578125,0.2548828125,0.257568359375,low,low,low_low,-0.21311475409836064,-0.3013698630136986,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0023_normal.png,normal_grey,texture_0023_normal.png,-0.00439453125,-0.0048828125,0.257568359375,0.261962890625,0.25732421875,0.26220703125,low,low,low_low,-0.29508196721311475,-0.547945205479452,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0024_normal.png,normal_grey,texture_0024_normal.png,-0.0009765625,-0.0078125,0.2314453125,0.232421875,0.22802734375,0.23583984375,low,low,low_low,-0.06557377049180328,-0.8767123287671232,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0025_normal.png,normal_grey,texture_0025_normal.png,-0.0048828125,-0.001953125,0.256591796875,0.261474609375,0.258056640625,0.260009765625,low,low,low_low,-0.32786885245901637,-0.2191780821917808,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0026_normal.png,normal_grey,texture_0026_normal.png,-0.0074462890625,-0.0045166015625,0.2403564453125,0.247802734375,0.2418212890625,0.246337890625,low,low,low_low,-0.5,-0.5068493150684932,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0028_normal.png,normal_grey,texture_0028_normal.png,-0.00439453125,0.001708984375,0.2452392578125,0.2496337890625,0.248291015625,0.24658203125,low,high,low_high,-0.29508196721311475,0.1917808219178082,normal_grey
