image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0024.jpg,banded,banded_0024.jpg,-0.010498046875,-0.0067138671875,0.2076416015625,0.2181396484375,0.20947265625,0.2161865234375,low,low,low_low,-0.4574468085106383,-0.5188679245283019,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0059.jpg,banded,banded_0059.jpg,-0.012451171875,-0.00732421875,0.1864013671875,0.1988525390625,0.18896484375,0.1962890625,low,low,low_low,-0.5425531914893617,-0.5660377358490566,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0125.jpg,banded,banded_0125.jpg,-0.00537109375,-0.00048828125,0.200927734375,0.206298828125,0.203369140625,0.203857421875,low,low,low_low,-0.23404255319148937,-0.03773584905660377,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0133.jpg,banded,banded_0133.jpg,-0.0140380859375,-0.0037841796875,0.19970703125,0.2137451171875,0.204833984375,0.2086181640625,low,low,low_low,-0.6117021276595744,-0.29245283018867924,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0003.jpg,blotchy,blotchy_0003.jpg,-0.0146484375,0.004638671875,0.1961669921875,0.2108154296875,0.205810546875,0.201171875,low,high,low_high,-0.6382978723404256,0.3584905660377358,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0006.jpg,blotchy,blotchy_0006.jpg,-0.0098876953125,-0.0008544921875,0.2037353515625,0.213623046875,0.208251953125,0.2091064453125,low,low,low_low,-0.4308510638297872,-0.0660377358490566,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0009.jpg,blotchy,blotchy_0009.jpg,-0.01708984375,-0.0048828125,0.19873046875,0.2158203125,0.204833984375,0.209716796875,low,low,low_low,-0.7446808510638298,-0.37735849056603776,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0019.jpg,blotchy,blotchy_0019.jpg,-0.0074462890625,0.0018310546875,0.208984375,0.2164306640625,0.213623046875,0.2117919921875,low,high,low_high,-0.324468085106383,0.14150943396226415,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0028.jpg,blotchy,blotchy_0028.jpg,-0.016357421875,0.002685546875,0.1949462890625,0.2113037109375,0.2044677734375,0.2017822265625,low,high,low_high,-0.7127659574468085,0.20754716981132076,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0029.jpg,blotchy,blotchy_0029.jpg,-0.00830078125,0.000732421875,0.2119140625,0.22021484375,0.2164306640625,0.2156982421875,low,high,low_high,-0.3617021276595745,0.05660377358490566,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0033.jpg,blotchy,blotchy_0033.jpg,-0.016845703125,-0.0045166015625,0.2215576171875,0.2384033203125,0.2276611328125,0.232177734375,low,low,low_low,-0.7340425531914894,-0.3490566037735849,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0034.jpg,blotchy,blotchy_0034.jpg,-0.0191650390625,-0.0037841796875,0.2152099609375,0.234375,0.222900390625,0.2266845703125,low,low,low_low,-0.8351063829787234,-0.29245283018867924,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0038.jpg,blotchy,blotchy_0038.jpg,-0.015625,0.001220703125,0.2314453125,0.2470703125,0.2398681640625,0.2386474609375,low,high,low_high,-0.6808510638297872,0.09433962264150944,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0052.jpg,blotchy,blotchy_0052.jpg,-0.0179443359375,-0.0020751953125,0.1875,0.2054443359375,0.1954345703125,0.197509765625,low,low,low_low,-0.7819148936170213,-0.16037735849056603,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0056.jpg,blotchy,blotchy_0056.jpg,-0.0135498046875,0.0023193359375,0.2025146484375,0.216064453125,0.21044921875,0.2081298828125,low,high,low_high,-0.5904255319148937,0.1792452830188679,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0071.jpg,blotchy,blotchy_0071.jpg,-0.0091552734375,0.003173828125,0.218994140625,0.2281494140625,0.2252197265625,0.2220458984375,low,high,low_high,-0.39893617021276595,0.24528301886792453,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0073.jpg,blotchy,blotchy_0073.jpg,-0.011962890625,-0.001708984375,0.2103271484375,0.2222900390625,0.2154541015625,0.2171630859375,low,low,low_low,-0.5212765957446809,-0.1320754716981132,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0074.jpg,blotchy,blotchy_0074.jpg,-0.01123046875,-0.0028076171875,0.2091064453125,0.2203369140625,0.21337890625,0.2161865234375,low,low,low_low,-0.48936170212765956,-0.2169811320754717,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0088.jpg,blotchy,blotchy_0088.jpg,-0.0128173828125,-0.00341796875,0.2181396484375,0.23095703125,0.222900390625,0.226318359375,low,low,low_low,-0.5585106382978723,-0.2641509433962264,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0091.jpg,blotchy,blotchy_0091.jpg,-0.0177001953125,-0.0029296875,0.2039794921875,0.2216796875,0.21142578125,0.21435546875,low,low,low_low,-0.7712765957446809,-0.22641509433962265,gray_textures
