image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0024.jpg,banded,banded_0024.jpg,-0.007568359375,-0.005126953125,0.248291015625,0.255859375,0.248046875,0.253173828125,low,low,low_low,-0.5535714285714286,-0.7,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0059.jpg,banded,banded_0059.jpg,-0.0096435546875,-0.000732421875,0.2459716796875,0.255615234375,0.25,0.250732421875,low,low,low_low,-0.7053571428571429,-0.1,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0125.jpg,banded,banded_0125.jpg,-0.007568359375,0.000244140625,0.25,0.257568359375,0.253173828125,0.2529296875,low,high,low_high,-0.5535714285714286,0.03333333333333333,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0133.jpg,banded,banded_0133.jpg,-0.010009765625,-0.003173828125,0.259521484375,0.26953125,0.26123046875,0.264404296875,low,low,low_low,-0.7321428571428571,-0.43333333333333335,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0003.jpg,blotchy,blotchy_0003.jpg,-0.0084228515625,0.001220703125,0.23681640625,0.2452392578125,0.240478515625,0.2392578125,low,high,low_high,-0.6160714285714286,0.16666666666666666,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0006.jpg,blotchy,blotchy_0006.jpg,-0.008056640625,-0.001708984375,0.261474609375,0.26953125,0.26318359375,0.264892578125,low,low,low_low,-0.5892857142857143,-0.23333333333333334,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0009.jpg,blotchy,blotchy_0009.jpg,-0.0107421875,-0.005126953125,0.263427734375,0.274169921875,0.26416015625,0.269287109375,low,low,low_low,-0.7857142857142857,-0.7,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0019.jpg,blotchy,blotchy_0019.jpg,-0.006591796875,0.00146484375,0.265869140625,0.2724609375,0.268798828125,0.267333984375,low,high,low_high,-0.48214285714285715,0.2,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0028.jpg,blotchy,blotchy_0028.jpg,-0.0054931640625,-0.0001220703125,0.2247314453125,0.230224609375,0.22705078125,0.2271728515625,low,low,low_low,-0.4017857142857143,-0.016666666666666666,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0029.jpg,blotchy,blotchy_0029.jpg,-0.008544921875,0.001953125,0.25146484375,0.260009765625,0.255615234375,0.253662109375,low,high,low_high,-0.625,0.26666666666666666,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0033.jpg,blotchy,blotchy_0033.jpg,-0.01123046875,-0.00341796875,0.26611328125,0.27734375,0.268310546875,0.271728515625,low,low,low_low,-0.8214285714285714,-0.4666666666666667,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0034.jpg,blotchy,blotchy_0034.jpg,-0.011474609375,-0.003662109375,0.267578125,0.279052734375,0.269287109375,0.27294921875,low,low,low_low,-0.8392857142857143,-0.5,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0038.jpg,blotchy,blotchy_0038.jpg,-0.006103515625,-0.0009765625,0.25732421875,0.263427734375,0.25830078125,0.25927734375,low,low,low_low,-0.44642857142857145,-0.13333333333333333,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0052.jpg,blotchy,blotchy_0052.jpg,-0.0091552734375,-0.0045166015625,0.2410888671875,0.250244140625,0.240966796875,0.2454833984375,low,low,low_low,-0.6696428571428571,-0.6166666666666667,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0056.jpg,blotchy,blotchy_0056.jpg,-0.008544921875,0.001953125,0.262939453125,0.271484375,0.266845703125,0.264892578125,low,high,low_high,-0.625,0.26666666666666666,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0071.jpg,blotchy,blotchy_0071.jpg,-0.0048828125,0.001220703125,0.26220703125,0.26708984375,0.2646484375,0.263427734375,low,high,low_high,-0.35714285714285715,0.16666666666666666,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0073.jpg,blotchy,blotchy_0073.jpg,-0.007080078125,-0.000244140625,0.2470703125,0.254150390625,0.250244140625,0.25048828125,low,low,low_low,-0.5178571428571429,-0.03333333333333333,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0074.jpg,blotchy,blotchy_0074.jpg,-0.007568359375,0.000244140625,0.2607421875,0.268310546875,0.26416015625,0.263916015625,low,high,low_high,-0.5535714285714286,0.03333333333333333,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0088.jpg,blotchy,blotchy_0088.jpg,-0.0068359375,-0.0009765625,0.266845703125,0.273681640625,0.268310546875,0.269287109375,low,low,low_low,-0.5,-0.13333333333333333,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0091.jpg,blotchy,blotchy_0091.jpg,-0.011474609375,-0.001220703125,0.270751953125,0.2822265625,0.274169921875,0.275390625,low,low,low_low,-0.8392857142857143,-0.16666666666666666,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0094.jpg,blotchy,blotchy_0094.jpg,-0.009033203125,-0.002197265625,0.263427734375,0.2724609375,0.26513671875,0.267333984375,low,low,low_low,-0.6607142857142857,-0.3,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0064.jpg,braided,braided_0064.jpg,-0.00732421875,0.002685546875,0.247314453125,0.254638671875,0.251708984375,0.2490234375,low,high,low_high,-0.5357142857142857,0.36666666666666664,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0067.jpg,braided,braided_0067.jpg,-0.002197265625,-0.001953125,0.25927734375,0.261474609375,0.260009765625,0.261962890625,low,low,low_low,-0.16071428571428573,-0.26666666666666666,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0080.jpg,braided,braided_0080.jpg,-0.001953125,-0.000732421875,0.2568359375,0.2587890625,0.257568359375,0.25830078125,low,low,low_low,-0.14285714285714285,-0.1,gray_textures
