image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0000_normal.png,normal_grey,texture_0000_normal.png,-0.001708984375,-0.00390625,0.244140625,0.245849609375,0.2430419921875,0.2469482421875,low,low,low_low,-0.112,-0.43243243243243246,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0001_normal.png,normal_grey,texture_0001_normal.png,-0.008056640625,-0.0032958984375,0.236572265625,0.24462890625,0.239013671875,0.2423095703125,low,low,low_low,-0.528,-0.36486486486486486,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0002_normal.png,normal_grey,texture_0002_normal.png,-0.01123046875,-0.003173828125,0.263427734375,0.274658203125,0.267333984375,0.2705078125,low,low,low_low,-0.736,-0.35135135135135137,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0003_normal.png,normal_grey,texture_0003_normal.png,-0.005859375,-0.00439453125,0.260498046875,0.266357421875,0.26123046875,0.265625,low,low,low_low,-0.384,-0.4864864864864865,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0004_normal.png,normal_grey,texture_0004_normal.png,-0.0087890625,-0.004150390625,0.25927734375,0.26806640625,0.261474609375,0.265625,low,low,low_low,-0.576,-0.4594594594594595,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0005_normal.png,normal_grey,texture_0005_normal.png,-0.002685546875,-0.004150390625,0.24560546875,0.248291015625,0.244873046875,0.2490234375,low,low,low_low,-0.176,-0.4594594594594595,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0006_normal.png,normal_grey,texture_0006_normal.png,-0.003662109375,-0.0048828125,0.255126953125,0.2587890625,0.254638671875,0.259521484375,low,low,low_low,-0.24,-0.5405405405405406,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0007_normal.png,normal_grey,texture_0007_normal.png,-0.009033203125,-0.004150390625,0.2431640625,0.252197265625,0.24560546875,0.249755859375,low,low,low_low,-0.592,-0.4594594594594595,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0009_normal.png,normal_grey,texture_0009_normal.png,0.0,-0.0015869140625,0.25048828125,0.25048828125,0.2496337890625,0.251220703125,low,low,low_low,0.0,-0.17567567567567569,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0010_normal.png,normal_grey,texture_0010_normal.png,-0.004150390625,-0.0050048828125,0.250244140625,0.25439453125,0.2498779296875,0.2548828125,low,low,low_low,-0.272,-0.5540540540540541,normal_grey
