image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0000_normal.png,normal_grey,texture_0000_normal.png,-0.002197265625,-0.0008544921875,0.2454833984375,0.2476806640625,0.245361328125,0.2462158203125,low,low,low_low,-0.1836734693877551,-0.09333333333333334,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0001_normal.png,normal_grey,texture_0001_normal.png,-0.0057373046875,-0.001708984375,0.2452392578125,0.2509765625,0.2459716796875,0.2476806640625,low,low,low_low,-0.47959183673469385,-0.18666666666666668,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0002_normal.png,normal_grey,texture_0002_normal.png,-0.01025390625,-0.001708984375,0.2685546875,0.27880859375,0.271240234375,0.27294921875,low,low,low_low,-0.8571428571428571,-0.18666666666666668,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0003_normal.png,normal_grey,texture_0003_normal.png,-0.00537109375,-0.00244140625,0.26416015625,0.26953125,0.263916015625,0.266357421875,low,low,low_low,-0.4489795918367347,-0.26666666666666666,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0004_normal.png,normal_grey,texture_0004_normal.png,-0.0068359375,-0.001953125,0.26611328125,0.27294921875,0.267333984375,0.269287109375,low,low,low_low,-0.5714285714285714,-0.21333333333333335,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0005_normal.png,normal_grey,texture_0005_normal.png,-0.0035400390625,-0.001708984375,0.2476806640625,0.251220703125,0.2479248046875,0.2496337890625,low,low,low_low,-0.29591836734693877,-0.18666666666666668,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0006_normal.png,normal_grey,texture_0006_normal.png,-0.004150390625,-0.004150390625,0.257080078125,0.26123046875,0.256591796875,0.2607421875,low,low,low_low,-0.3469387755102041,-0.4533333333333333,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0007_normal.png,normal_grey,texture_0007_normal.png,-0.0068359375,-0.0018310546875,0.248291015625,0.255126953125,0.2489013671875,0.250732421875,low,low,low_low,-0.5714285714285714,-0.2,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0009_normal.png,normal_grey,texture_0009_normal.png,-0.0009765625,0.00146484375,0.2548828125,0.255859375,0.255859375,0.25439453125,low,high,low_high,-0.08163265306122448,0.16,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0010_normal.png,normal_grey,texture_0010_normal.png,-0.0048828125,-0.00341796875,0.2509765625,0.255859375,0.25,0.25341796875,low,low,low_low,-0.40816326530612246,-0.37333333333333335,normal_grey
