image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0000_normal.png,normal_grey,texture_0000_normal.png,-0.003662109375,-0.01123046875,0.2032470703125,0.2069091796875,0.199462890625,0.210693359375,low,low,low_low,-0.18292682926829268,-0.7301587301587301,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0001_normal.png,normal_grey,texture_0001_normal.png,-0.00244140625,-0.007568359375,0.2174072265625,0.2198486328125,0.21484375,0.222412109375,low,low,low_low,-0.12195121951219512,-0.49206349206349204,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0002_normal.png,normal_grey,texture_0002_normal.png,-0.01220703125,-0.0068359375,0.2186279296875,0.2308349609375,0.2213134765625,0.2281494140625,low,low,low_low,-0.6097560975609756,-0.4444444444444444,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0003_normal.png,normal_grey,texture_0003_normal.png,-0.0069580078125,-0.0072021484375,0.237548828125,0.2445068359375,0.2374267578125,0.24462890625,low,low,low_low,-0.3475609756097561,-0.46825396825396826,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0004_normal.png,normal_grey,texture_0004_normal.png,-0.008544921875,-0.0087890625,0.2225341796875,0.2310791015625,0.222412109375,0.231201171875,low,low,low_low,-0.4268292682926829,-0.5714285714285714,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0005_normal.png,normal_grey,texture_0005_normal.png,-0.00634765625,-0.009521484375,0.203369140625,0.209716796875,0.2017822265625,0.2113037109375,low,low,low_low,-0.3170731707317073,-0.6190476190476191,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0006_normal.png,normal_grey,texture_0006_normal.png,-0.00341796875,-0.006103515625,0.204345703125,0.207763671875,0.2030029296875,0.2091064453125,low,low,low_low,-0.17073170731707318,-0.3968253968253968,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0007_normal.png,normal_grey,texture_0007_normal.png,0.00927734375,-0.0037841796875,0.2197265625,0.21044921875,0.2132568359375,0.217041015625,high,low,high_low,0.4634146341463415,-0.24603174603174602,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0009_normal.png,normal_grey,texture_0009_normal.png,0.00048828125,-0.007568359375,0.216064453125,0.215576171875,0.2120361328125,0.2196044921875,high,low,high_low,0.024390243902439025,-0.49206349206349204,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0010_normal.png,normal_grey,texture_0010_normal.png,-0.0098876953125,-0.010498046875,0.20361328125,0.2135009765625,0.203369140625,0.2138671875,low,low,low_low,-0.49390243902439024,-0.6825396825396826,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0011_normal.png,normal_grey,texture_0011_normal.png,-0.0057373046875,0.0018310546875,0.2269287109375,0.232666015625,0.230712890625,0.2288818359375,low,high,low_high,-0.2865853658536585,0.11904761904761904,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0012_normal.png,normal_grey,texture_0012_normal.png,-0.008544921875,-0.012939453125,0.2003173828125,0.2088623046875,0.1981201171875,0.2110595703125,low,low,low_low,-0.4268292682926829,-0.8412698412698413,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0013_normal.png,normal_grey,texture_0013_normal.png,0.000732421875,-0.007080078125,0.1390380859375,0.1383056640625,0.1351318359375,0.1422119140625,high,low,high_low,0.036585365853658534,-0.4603174603174603,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0014_normal.png,normal_grey,texture_0014_normal.png,-0.007080078125,-0.0087890625,0.1982421875,0.205322265625,0.1973876953125,0.2061767578125,low,low,low_low,-0.35365853658536583,-0.5714285714285714,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0015_normal.png,normal_grey,texture_0015_normal.png,-0.01318359375,-0.0048828125,0.1396484375,0.15283203125,0.143798828125,0.148681640625,low,low,low_low,-0.6585365853658537,-0.31746031746031744,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0016_normal.png,normal_grey,texture_0016_normal.png,-0.003173828125,-0.011474609375,0.19384765625,0.197021484375,0.189697265625,0.201171875,low,low,low_low,-0.15853658536585366,-0.746031746031746,normal_grey
