image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0024.jpg,banded,banded_0024.jpg,-0.0098876953125,-0.0059814453125,0.23828125,0.2481689453125,0.240234375,0.2462158203125,low,low,low_low,-0.574468085106383,-0.550561797752809,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0059.jpg,banded,banded_0059.jpg,-0.0120849609375,-0.0006103515625,0.2373046875,0.2493896484375,0.2430419921875,0.24365234375,low,low,low_low,-0.7021276595744681,-0.056179775280898875,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0125.jpg,banded,banded_0125.jpg,-0.0091552734375,-0.00048828125,0.2415771484375,0.250732421875,0.245849609375,0.246337890625,low,low,low_low,-0.5319148936170213,-0.0449438202247191,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0133.jpg,banded,banded_0133.jpg,-0.011962890625,-0.002685546875,0.252197265625,0.26416015625,0.2568359375,0.259521484375,low,low,low_low,-0.6950354609929078,-0.24719101123595505,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0003.jpg,blotchy,blotchy_0003.jpg,-0.0103759765625,0.0013427734375,0.2281494140625,0.238525390625,0.2340087890625,0.232666015625,low,high,low_high,-0.6028368794326241,0.12359550561797752,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0006.jpg,blotchy,blotchy_0006.jpg,-0.0068359375,-0.00048828125,0.25634765625,0.26318359375,0.259521484375,0.260009765625,low,low,low_low,-0.3971631205673759,-0.0449438202247191,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0009.jpg,blotchy,blotchy_0009.jpg,-0.01318359375,-0.0029296875,0.251953125,0.26513671875,0.257080078125,0.260009765625,low,low,low_low,-0.7659574468085106,-0.2696629213483146,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0019.jpg,blotchy,blotchy_0019.jpg,-0.006591796875,0.002685546875,0.260986328125,0.267578125,0.265625,0.262939453125,low,high,low_high,-0.3829787234042553,0.24719101123595505,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0028.jpg,blotchy,blotchy_0028.jpg,-0.0076904296875,0.0003662109375,0.219970703125,0.2276611328125,0.2239990234375,0.2236328125,low,high,low_high,-0.44680851063829785,0.033707865168539325,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0029.jpg,blotchy,blotchy_0029.jpg,-0.0096435546875,0.0010986328125,0.2437744140625,0.25341796875,0.2491455078125,0.248046875,low,high,low_high,-0.5602836879432624,0.10112359550561797,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0033.jpg,blotchy,blotchy_0033.jpg,-0.0126953125,-0.00341796875,0.259033203125,0.271728515625,0.263671875,0.26708984375,low,low,low_low,-0.7375886524822695,-0.3146067415730337,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0034.jpg,blotchy,blotchy_0034.jpg,-0.014404296875,-0.003173828125,0.25732421875,0.271728515625,0.262939453125,0.26611328125,low,low,low_low,-0.8368794326241135,-0.29213483146067415,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0038.jpg,blotchy,blotchy_0038.jpg,-0.008056640625,-0.00048828125,0.249755859375,0.2578125,0.25341796875,0.25390625,low,low,low_low,-0.46808510638297873,-0.0449438202247191,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0052.jpg,blotchy,blotchy_0052.jpg,-0.01318359375,-0.002197265625,0.2269287109375,0.2401123046875,0.232421875,0.234619140625,low,low,low_low,-0.7659574468085106,-0.20224719101123595,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0056.jpg,blotchy,blotchy_0056.jpg,-0.009521484375,0.001708984375,0.25927734375,0.268798828125,0.264892578125,0.26318359375,low,high,low_high,-0.5531914893617021,0.15730337078651685,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0071.jpg,blotchy,blotchy_0071.jpg,-0.003662109375,0.001708984375,0.25634765625,0.260009765625,0.259033203125,0.25732421875,low,high,low_high,-0.2127659574468085,0.15730337078651685,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0073.jpg,blotchy,blotchy_0073.jpg,-0.008544921875,0.0001220703125,0.239990234375,0.24853515625,0.2442626953125,0.244140625,low,high,low_high,-0.49645390070921985,0.011235955056179775,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0074.jpg,blotchy,blotchy_0074.jpg,-0.006103515625,0.000244140625,0.256591796875,0.2626953125,0.259765625,0.259521484375,low,high,low_high,-0.3546099290780142,0.02247191011235955,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0088.jpg,blotchy,blotchy_0088.jpg,-0.00732421875,0.000244140625,0.261474609375,0.268798828125,0.265380859375,0.26513671875,low,high,low_high,-0.425531914893617,0.02247191011235955,gray_textures
