image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0024.jpg,banded,banded_0024.jpg,-0.009765625,-0.0067138671875,0.2470703125,0.2568359375,0.2479248046875,0.254638671875,low,low,low_low,-0.6722689075630253,-0.7051282051282052,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0059.jpg,banded,banded_0059.jpg,-0.012451171875,-0.003173828125,0.24462890625,0.257080078125,0.249267578125,0.25244140625,low,low,low_low,-0.8571428571428571,-0.3333333333333333,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0125.jpg,banded,banded_0125.jpg,-0.009521484375,-0.003662109375,0.2490234375,0.258544921875,0.25,0.253662109375,low,low,low_low,-0.6554621848739496,-0.38461538461538464,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0133.jpg,banded,banded_0133.jpg,-0.011474609375,-0.0048828125,0.25830078125,0.269775390625,0.260009765625,0.264892578125,low,low,low_low,-0.7899159663865546,-0.5128205128205128,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0003.jpg,blotchy,blotchy_0003.jpg,-0.0079345703125,0.0,0.2366943359375,0.24462890625,0.2398681640625,0.2398681640625,low,low,low_low,-0.5462184873949579,0.0,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0006.jpg,blotchy,blotchy_0006.jpg,-0.0078125,-0.003173828125,0.26171875,0.26953125,0.262451171875,0.265625,low,low,low_low,-0.5378151260504201,-0.3333333333333333,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0009.jpg,blotchy,blotchy_0009.jpg,-0.011474609375,-0.007568359375,0.26318359375,0.274658203125,0.262451171875,0.27001953125,low,low,low_low,-0.7899159663865546,-0.7948717948717948,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0019.jpg,blotchy,blotchy_0019.jpg,-0.0068359375,0.0,0.265625,0.2724609375,0.267822265625,0.267822265625,low,low,low_low,-0.47058823529411764,0.0,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0028.jpg,blotchy,blotchy_0028.jpg,-0.0052490234375,-0.0010986328125,0.2252197265625,0.23046875,0.225830078125,0.2269287109375,low,low,low_low,-0.36134453781512604,-0.11538461538461539,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0029.jpg,blotchy,blotchy_0029.jpg,-0.010009765625,-0.00146484375,0.25146484375,0.261474609375,0.252685546875,0.254150390625,low,low,low_low,-0.6890756302521008,-0.15384615384615385,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0033.jpg,blotchy,blotchy_0033.jpg,-0.01171875,-0.005859375,0.265625,0.27734375,0.2666015625,0.2724609375,low,low,low_low,-0.8067226890756303,-0.6153846153846154,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0034.jpg,blotchy,blotchy_0034.jpg,-0.012451171875,-0.005859375,0.266845703125,0.279296875,0.26806640625,0.27392578125,low,low,low_low,-0.8571428571428571,-0.6153846153846154,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0038.jpg,blotchy,blotchy_0038.jpg,-0.006591796875,-0.00244140625,0.25732421875,0.263916015625,0.257080078125,0.259521484375,low,low,low_low,-0.453781512605042,-0.2564102564102564,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0052.jpg,blotchy,blotchy_0052.jpg,-0.0101318359375,-0.0068359375,0.2406005859375,0.250732421875,0.239990234375,0.246826171875,low,low,low_low,-0.6974789915966386,-0.717948717948718,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0056.jpg,blotchy,blotchy_0056.jpg,-0.010009765625,0.0,0.2626953125,0.272705078125,0.26611328125,0.26611328125,low,low,low_low,-0.6890756302521008,0.0,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0071.jpg,blotchy,blotchy_0071.jpg,-0.0048828125,-0.000244140625,0.262451171875,0.267333984375,0.263427734375,0.263671875,low,low,low_low,-0.33613445378151263,-0.02564102564102564,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0073.jpg,blotchy,blotchy_0073.jpg,-0.006591796875,-0.0009765625,0.248046875,0.254638671875,0.24951171875,0.25048828125,low,low,low_low,-0.453781512605042,-0.10256410256410256,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0074.jpg,blotchy,blotchy_0074.jpg,-0.007080078125,-0.00048828125,0.26123046875,0.268310546875,0.263427734375,0.263916015625,low,low,low_low,-0.48739495798319327,-0.05128205128205128,gray_textures
