image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_class,arousal_class,quadrant,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0024.jpg,banded,banded_0024.jpg,-0.0052490234375,-0.005859375,0.2467041015625,0.251953125,0.246337890625,0.252197265625,low,low,low_low,-0.3233082706766917,-0.43243243243243246,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0059.jpg,banded,banded_0059.jpg,-0.009033203125,-0.003173828125,0.243408203125,0.25244140625,0.246337890625,0.24951171875,low,low,low_low,-0.556390977443609,-0.23423423423423423,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0125.jpg,banded,banded_0125.jpg,-0.00927734375,-0.00048828125,0.244384765625,0.253662109375,0.248779296875,0.249267578125,low,low,low_low,-0.5714285714285714,-0.036036036036036036,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\banded\banded_0133.jpg,banded,banded_0133.jpg,-0.011474609375,-0.001708984375,0.2548828125,0.266357421875,0.259765625,0.261474609375,low,low,low_low,-0.706766917293233,-0.12612612612612611,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0003.jpg,blotchy,blotchy_0003.jpg,-0.0086669921875,0.002685546875,0.23388671875,0.2425537109375,0.239501953125,0.23681640625,low,high,low_high,-0.5338345864661654,0.1981981981981982,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0006.jpg,blotchy,blotchy_0006.jpg,-0.00634765625,0.0009765625,0.26171875,0.26806640625,0.265380859375,0.264404296875,low,high,low_high,-0.39097744360902253,0.07207207207207207,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0009.jpg,blotchy,blotchy_0009.jpg,-0.009033203125,-0.00244140625,0.26220703125,0.271240234375,0.265380859375,0.267822265625,low,low,low_low,-0.556390977443609,-0.18018018018018017,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0019.jpg,blotchy,blotchy_0019.jpg,-0.007080078125,0.006103515625,0.26513671875,0.272216796875,0.271728515625,0.265625,low,high,low_high,-0.43609022556390975,0.45045045045045046,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0028.jpg,blotchy,blotchy_0028.jpg,-0.0057373046875,0.0006103515625,0.222900390625,0.2286376953125,0.22607421875,0.2254638671875,low,high,low_high,-0.3533834586466165,0.04504504504504504,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0029.jpg,blotchy,blotchy_0029.jpg,-0.0111083984375,0.002685546875,0.2479248046875,0.259033203125,0.2548828125,0.252197265625,low,high,low_high,-0.6842105263157895,0.1981981981981982,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0033.jpg,blotchy,blotchy_0033.jpg,-0.010498046875,-0.003173828125,0.264892578125,0.275390625,0.2685546875,0.271728515625,low,low,low_low,-0.6466165413533834,-0.23423423423423423,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0034.jpg,blotchy,blotchy_0034.jpg,-0.010009765625,-0.00244140625,0.2666015625,0.276611328125,0.270263671875,0.272705078125,low,low,low_low,-0.6165413533834586,-0.18018018018018017,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0038.jpg,blotchy,blotchy_0038.jpg,-0.005126953125,0.003173828125,0.255859375,0.260986328125,0.260009765625,0.2568359375,low,high,low_high,-0.3157894736842105,0.23423423423423423,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0052.jpg,blotchy,blotchy_0052.jpg,-0.0093994140625,-0.0018310546875,0.237548828125,0.2469482421875,0.2413330078125,0.2431640625,low,low,low_low,-0.5789473684210527,-0.13513513513513514,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0056.jpg,blotchy,blotchy_0056.jpg,-0.008544921875,0.004150390625,0.26220703125,0.270751953125,0.2685546875,0.264404296875,low,high,low_high,-0.5263157894736842,0.3063063063063063,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0071.jpg,blotchy,blotchy_0071.jpg,-0.004150390625,0.003662109375,0.26171875,0.265869140625,0.265625,0.261962890625,low,high,low_high,-0.2556390977443609,0.2702702702702703,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0073.jpg,blotchy,blotchy_0073.jpg,-0.0072021484375,0.001708984375,0.2459716796875,0.253173828125,0.25048828125,0.248779296875,low,high,low_high,-0.44360902255639095,0.12612612612612611,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0074.jpg,blotchy,blotchy_0074.jpg,-0.005615234375,0.002197265625,0.26220703125,0.267822265625,0.26611328125,0.263916015625,low,high,low_high,-0.3458646616541353,0.16216216216216217,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0088.jpg,blotchy,blotchy_0088.jpg,-0.005859375,0.00439453125,0.267333984375,0.273193359375,0.2724609375,0.26806640625,low,high,low_high,-0.3609022556390977,0.32432432432432434,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0091.jpg,blotchy,blotchy_0091.jpg,-0.01171875,0.0,0.27001953125,0.28173828125,0.27587890625,0.27587890625,low,low,low_low,-0.7218045112781954,0.0,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\blotchy\blotchy_0094.jpg,blotchy,blotchy_0094.jpg,-0.011962890625,0.000244140625,0.2626953125,0.274658203125,0.268798828125,0.2685546875,low,high,low_high,-0.7368421052631579,0.018018018018018018,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0064.jpg,braided,braided_0064.jpg,-0.007080078125,0.0040283203125,0.245849609375,0.2529296875,0.25146484375,0.2474365234375,low,high,low_high,-0.43609022556390975,0.2972972972972973,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0067.jpg,braided,braided_0067.jpg,-0.00341796875,0.0,0.256103515625,0.259521484375,0.2578125,0.2578125,low,low,low_low,-0.21052631578947367,0.0,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0080.jpg,braided,braided_0080.jpg,-0.005615234375,0.001220703125,0.253173828125,0.2587890625,0.256591796875,0.25537109375,low,high,low_high,-0.3458646616541353,0.09009009009009009,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0105.jpg,braided,braided_0105.jpg,-0.0074462890625,0.005126953125,0.2496337890625,0.257080078125,0.255859375,0.250732421875,low,high,low_high,-0.45864661654135336,0.3783783783783784,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0110.jpg,braided,braided_0110.jpg,-0.005126953125,0.006591796875,0.25732421875,0.262451171875,0.26318359375,0.256591796875,low,high,low_high,-0.3157894736842105,0.4864864864864865,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0138.jpg,braided,braided_0138.jpg,-0.0028076171875,0.0040283203125,0.2449951171875,0.247802734375,0.2484130859375,0.244384765625,low,high,low_high,-0.17293233082706766,0.2972972972972973,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\braided\braided_0153.jpg,braided,braided_0153.jpg,-0.005859375,0.0,0.253662109375,0.259521484375,0.256591796875,0.256591796875,low,low,low_low,-0.3609022556390977,0.0,gray_textures
